,Lat,Lon,Category,Date,Time
27873,40.5600402,-74.1624597,Gr. Larceny,2022-07-17,10PM
27874,40.5595601,-74.1224699,Fel. Assault,2022-03-15,2PM
27875,40.5605498,-74.1585403,G.L.A.,2022-08-16,7AM
27876,40.5604599,-74.1058798,Gr. Larceny,2022-08-04,11PM
27877,40.5613102,-74.1215801,Gr. Larceny,2022-02-05,4PM
27878,40.5608998,-74.1270901,Gr. Larceny,2022-04-30,9PM
27879,40.5574736,-74.1652917,Gr. Larceny,2022-01-22,6PM
27880,40.5572299,-74.1468801,Gr. Larceny,2022-07-27,6PM
27881,40.5525099,-74.2122401,Gr. Larceny,2022-09-12,9AM
27882,40.5515798,-74.1473702,Gr. Larceny,2022-03-02,1PM
27883,40.5540985,-74.1927316,Robbery,2022-06-05,1AM
27884,40.6815486,-73.8943089,Burglary,2022-03-03,1PM
27885,40.6815503,-73.8106598,Gr. Larceny,2022-08-04,8AM
27886,40.6814878,-73.8802436,Gr. Larceny,2022-09-26,5PM
27887,40.6814446,-73.8386565,Gr. Larceny,2022-02-07,3AM
27888,40.6814202,-73.9614100,Gr. Larceny,2022-07-20,9PM
27889,40.6814370,-73.9464224,Gr. Larceny,2022-08-16,7AM
27890,40.6816703,-73.8791198,Robbery,2022-07-04,7PM
27891,40.6815898,-73.8962303,Gr. Larceny,2022-05-26,12PM
27892,40.6816064,-73.8553640,Burglary,2022-09-05,12PM
27893,40.6816208,-73.7963958,Gr. Larceny,2022-09-19,9AM
27894,40.6820103,-73.8160428,Robbery,2022-07-06,1PM
27895,40.6820002,-73.8230697,Gr. Larceny,2022-08-14,7PM
27896,40.6819872,-73.8369670,Robbery,2022-05-21,2PM
27897,40.6820482,-73.8932692,Robbery,2022-09-30,2AM
27898,40.6820197,-73.7631498,G.L.A.,2022-09-02,12PM
27899,40.6817897,-73.8097800,Fel. Assault,2022-06-25,12AM
27900,40.6817099,-73.9115102,Gr. Larceny,2022-05-19,9PM
27901,40.6817170,-73.9961948,Gr. Larceny,2022-04-14,10AM
27902,40.6824885,-73.9706979,G.L.A.,2022-09-16,11AM
27903,40.6826399,-73.8922399,Gr. Larceny,2022-06-24,7AM
27904,40.6825997,-73.7999202,Gr. Larceny,2022-07-07,1AM
27905,40.6825842,-73.7313171,Burglary,2022-01-28,11PM
27906,40.6825349,-73.8071373,Burglary,2022-09-26,6AM
27907,40.6825501,-73.8882098,Fel. Assault,2022-03-28,4PM
27908,40.6823034,-73.8596020,Robbery,2022-07-15,6PM
27909,40.6823402,-73.7672100,G.L.A.,2022-07-10,7PM
27910,40.6823080,-73.9259606,Robbery,2022-03-18,3AM
27911,40.6823403,-73.7332800,Robbery,2022-09-23,3AM
27912,40.6823527,-73.9319187,Gr. Larceny,2022-09-20,9PM
27913,40.6823697,-73.7639102,Fel. Assault,2022-03-12,7PM
27914,40.6822403,-73.8222101,Gr. Larceny,2022-02-03,6PM
27915,40.6822711,-73.9934987,Gr. Larceny,2022-09-12,6AM
27916,40.6821122,-73.9536429,Robbery,2022-03-18,6AM
27917,40.6821303,-73.8649900,Fel. Assault,2022-01-08,8PM
27918,40.6821303,-73.9143198,Rape,2022-07-22,7PM
27919,40.6821799,-73.7847798,Rape,2022-07-10,3PM
27920,40.6821534,-73.9605825,Burglary,2022-08-05,7PM
27921,40.6808126,-73.9195665,Gr. Larceny,2022-06-07,7PM
27922,40.6807597,-73.7845599,Robbery,2022-07-28,10AM
27923,40.6807932,-73.8062982,Gr. Larceny,2022-02-03,10AM
27924,40.6806725,-73.8857980,Fel. Assault,2022-08-21,4AM
27925,40.6806900,-73.9140301,Robbery,2022-09-28,7AM
27926,40.6806357,-73.9404698,Gr. Larceny,2022-09-28,10PM
27927,40.6805720,-73.8431048,Gr. Larceny,2022-07-19,7PM
27928,40.6804801,-73.9222397,Fel. Assault,2022-04-15,10PM
27929,40.6804801,-73.7633201,G.L.A.,2022-01-05,8AM
27930,40.6804700,-73.7920801,G.L.A.,2022-04-07,2PM
27931,40.6804585,-73.7920820,Gr. Larceny,2022-09-06,12PM
27932,40.6805465,-74.0029274,Robbery,2022-08-28,9AM
27933,40.6805297,-73.9946701,Gr. Larceny,2022-09-30,6PM
27934,40.6803146,-73.8420029,Gr. Larceny,2022-05-31,4PM
27935,40.6813800,-73.9535002,Burglary,2022-08-07,7AM
27936,40.6814101,-73.8533297,Gr. Larceny,2022-09-01,12PM
27937,40.6813787,-73.9535003,Robbery,2022-05-01,10AM
27938,40.6813002,-73.9476503,Robbery,2022-04-25,6PM
27939,40.6812901,-73.9347100,Robbery,2022-09-28,8PM
27940,40.6813383,-73.8811560,Robbery,2022-07-31,5AM
27941,40.6811399,-73.8695698,Gr. Larceny,2022-05-29,4PM
27942,40.6811801,-73.9804000,Fel. Assault,2022-06-26,2AM
27943,40.6812178,-73.7832111,Fel. Assault,2022-09-18,11AM
27944,40.6812103,-73.7669002,Fel. Assault,2022-07-10,7AM
27945,40.6812499,-73.9287300,Gr. Larceny,2022-09-29,4PM
27946,40.6812298,-74.0025799,G.L.A.,2022-01-14,3PM
27947,40.6812398,-73.8513301,Burglary,2022-01-15,4PM
27948,40.6808591,-73.9837270,Robbery,2022-09-21,10PM
27949,40.6809200,-73.8413402,Robbery,2022-09-25,3PM
27950,40.6809222,-73.8354385,Fel. Assault,2022-09-12,11PM
27951,40.6809300,-73.8839699,Fel. Assault,2022-03-26,9AM
27952,40.6809414,-73.9070335,Gr. Larceny,2022-02-11,2PM
27953,40.6809703,-73.7735702,Rape,2022-09-23,3PM
27954,40.6795701,-73.8572598,Gr. Larceny,2022-06-23,5PM
27955,40.6797002,-73.9616702,G.L.A.,2022-05-17,11AM
27956,40.6796399,-73.9165299,Gr. Larceny,2022-09-28,12PM
27957,40.6797489,-73.9743279,Rape,2022-09-22,10PM
27958,40.6797497,-74.0015042,Gr. Larceny,2022-09-21,8PM
27959,40.6792798,-73.8356399,Gr. Larceny,2022-01-15,10PM
27960,40.6793305,-73.9440413,Rape,2022-04-27,9PM
27961,40.6794861,-73.9328965,Gr. Larceny,2022-05-14,10AM
27962,40.6794019,-73.7502870,Gr. Larceny,2022-09-14,2PM
27963,40.6794300,-73.8581999,Fel. Assault,2022-06-10,3PM
27964,40.6802501,-73.8222201,Burglary,2022-06-07,9PM
27965,40.6802601,-73.8448197,Robbery,2022-09-05,6AM
27966,40.6802004,-73.9554665,Robbery,2022-08-10,8AM
27967,40.6801972,-73.7402645,G.L.A.,2022-08-23,9AM
27968,40.6800100,-73.8488001,Gr. Larceny,2022-07-14,9AM
27969,40.6800100,-73.8488037,Gr. Larceny,2022-01-05,2PM
27970,40.6800366,-73.8299904,Gr. Larceny,2022-03-05,4PM
27971,40.6800301,-73.9431998,Burglary,2022-09-28,5PM
27972,40.6799698,-73.8395298,Robbery,2022-07-25,3AM
27973,40.6798411,-73.9343991,Gr. Larceny,2022-04-25,5PM
27974,40.6797901,-73.8238697,Gr. Larceny,2022-07-09,11AM
27975,40.6790800,-73.7618101,Gr. Larceny,2022-01-02,2PM
27976,40.6790426,-73.8334946,Burglary,2022-04-08,1PM
27977,40.6790598,-73.7449698,Fel. Assault,2022-06-15,1AM
27978,40.6789801,-73.7586102,Robbery,2022-08-06,5AM
27979,40.6790002,-73.8125903,Gr. Larceny,2022-03-05,9PM
27980,40.6792165,-73.9927862,Gr. Larceny,2022-06-26,10PM
27981,40.6792201,-73.8614099,G.L.A.,2022-03-18,10PM
27982,40.6791868,-73.8801460,Robbery,2022-08-09,10AM
27983,40.6791708,-73.8806195,G.L.A.,2022-01-10,9PM
27984,40.6791403,-73.9266097,Gr. Larceny,2022-04-26,4PM
27985,40.6787162,-73.9757471,Burglary,2022-07-09,11AM
27986,40.6787357,-73.9190954,Gr. Larceny,2022-07-17,6PM
27987,40.6787601,-73.8342398,Robbery,2022-02-15,11AM
27988,40.6786998,-73.8670197,Robbery,2022-08-03,11PM
27989,40.6786803,-73.8819100,Gr. Larceny,2022-07-21,6PM
27990,40.6789298,-73.8810497,Gr. Larceny,2022-06-18,9PM
27991,40.6789736,-73.7631231,G.L.A.,2022-01-22,10PM
27992,40.6782948,-73.9108000,Robbery,2022-08-10,7PM
27993,40.6782901,-73.9108001,Robbery,2022-07-16,1PM
27994,40.6781700,-73.8907599,Robbery,2022-07-20,12AM
27995,40.6781600,-73.8706803,Robbery,2022-08-18,10AM
27996,40.6781600,-73.8836997,Robbery,2022-10-01,10PM
27997,40.6781229,-73.8582678,Gr. Larceny,2022-08-19,11AM
27998,40.6781017,-73.9908983,Gr. Larceny,2022-09-29,5PM
27999,40.6780500,-73.8230201,G.L.A.,2022-04-21,2PM
28000,40.6784899,-73.9932901,Gr. Larceny,2022-09-24,2PM
28001,40.6785080,-73.9638874,Gr. Larceny,2022-09-22,1PM
28002,40.6784255,-73.8688566,Gr. Larceny,2022-03-25,1PM
28003,40.6785355,-73.8460866,Gr. Larceny,2022-06-29,2AM
28004,40.6752102,-74.0073898,Fel. Assault,2022-08-01,5PM
28005,40.6752915,-73.8726660,Fel. Assault,2022-01-22,2PM
28006,40.6752498,-73.8115302,G.L.A.,2022-09-27,4PM
28007,40.6753302,-73.7514601,Robbery,2022-09-18,5PM
28008,40.6753899,-73.8535798,Gr. Larceny,2022-05-08,3AM
28009,40.6755451,-73.8709790,Gr. Larceny,2022-05-18,10AM
28010,40.6754354,-73.9779692,Gr. Larceny,2022-08-22,9PM
28011,40.6754603,-73.7386499,Robbery,2022-10-01,7PM
28012,40.6756373,-73.9025318,Robbery,2022-07-19,12AM
28013,40.6756199,-73.8882501,Gr. Larceny,2022-08-01,11PM
28014,40.6747200,-73.7483501,Rape,2022-04-15,2PM
28015,40.6747502,-74.0105501,Gr. Larceny,2022-03-07,3PM
28016,40.6747502,-73.9405598,Robbery,2022-08-26,1PM
28017,40.6748419,-73.8234387,Fel. Assault,2022-07-24,2PM
28018,40.6748099,-73.7951097,Gr. Larceny,2022-06-26,10PM
28019,40.6747797,-73.8761902,Gr. Larceny,2022-08-23,1PM
28020,40.6746697,-73.9092202,Gr. Larceny,2022-06-19,12PM
28021,40.6746999,-73.8054100,Robbery,2022-09-30,5PM
28022,40.6746461,-73.8861580,Gr. Larceny,2022-07-15,4PM
28023,40.6746503,-73.8631097,Rape,2022-10-01,6AM
28024,40.6746201,-73.9227097,Robbery,2022-08-26,1AM
28025,40.6749903,-73.8565303,Gr. Larceny,2022-09-18,2PM
28026,40.6748713,-73.8463686,Gr. Larceny,2022-09-23,12AM
28027,40.6750499,-73.8743301,Gr. Larceny,2022-09-10,3PM
28028,40.6750902,-73.8918503,Robbery,2022-08-09,2PM
28029,40.6751297,-73.9846500,Fel. Assault,2022-06-29,10PM
28030,40.6736800,-73.7936103,Gr. Larceny,2022-07-19,12PM
28031,40.6736800,-73.9671902,Fel. Assault,2022-01-21,12PM
28032,40.6736899,-74.0044446,Fel. Assault,2022-04-18,3PM
28033,40.6737900,-73.8740297,Robbery,2022-06-12,5AM
28034,40.6738018,-73.9758918,Gr. Larceny,2022-08-30,2PM
28035,40.6733727,-73.9828097,Gr. Larceny,2022-08-23,9PM
28036,40.6735801,-73.9629503,Gr. Larceny,2022-08-21,7PM
28037,40.6734802,-73.7915202,G.L.A.,2022-09-17,2AM
28038,40.6735009,-73.8758741,Robbery,2022-07-05,11AM
28039,40.6744002,-73.8697603,Gr. Larceny,2022-09-08,4PM
28040,40.6744597,-73.8493796,Gr. Larceny,2022-02-17,1PM
28041,40.6744599,-73.7794898,Gr. Larceny,2022-01-13,7PM
28042,40.6745072,-73.8216016,G.L.A.,2022-06-15,11AM
28043,40.6741702,-73.9566900,Robbery,2022-09-21,11PM
28044,40.6742500,-73.8974903,Fel. Assault,2022-07-27,12AM
28045,40.6742599,-73.7531604,Fel. Assault,2022-08-14,6PM
28046,40.6742481,-73.8974860,Burglary,2022-04-03,6AM
28047,40.6740956,-73.8483071,Gr. Larceny,2022-01-26,7AM
28048,40.6740772,-73.8629729,Robbery,2022-09-18,2AM
28049,40.6740101,-73.9278553,Robbery,2022-07-12,3PM
28050,40.6780635,-73.8592085,Robbery,2022-07-06,2AM
28051,40.6777498,-73.8639062,Gr. Larceny,2022-09-29,2PM
28052,40.6778295,-73.9163533,Robbery,2022-09-14,2AM
28053,40.6778602,-73.7802603,Fel. Assault,2022-01-01,9PM
28054,40.6778084,-73.8629612,Gr. Larceny,2022-08-04,10AM
28055,40.6779219,-73.9413775,Robbery,2022-05-26,9PM
28056,40.6778502,-73.7456303,Fel. Assault,2022-04-22,2AM
28057,40.6776915,-74.0004025,Gr. Larceny,2022-07-16,4AM
28058,40.6775293,-73.9913803,Burglary,2022-02-08,4AM
28059,40.6775203,-73.9108101,Rape,2022-09-18,3PM
28060,40.6775102,-73.8108402,Gr. Larceny,2022-01-06,1PM
28061,40.6774283,-73.8758745,Gr. Larceny,2022-07-19,7PM
28062,40.6771803,-73.9414403,Robbery,2022-09-11,8PM
28063,40.6772601,-73.8187299,Fel. Assault,2022-09-06,2PM
28064,40.6773615,-73.7475356,G.L.A.,2022-04-29,8PM
28065,40.6774306,-73.9831215,Robbery,2022-09-11,2PM
28066,40.6770797,-73.9227802,Fel. Assault,2022-02-04,6PM
28067,40.6770703,-73.8982198,Gr. Larceny,2022-09-21,8AM
28068,40.6770154,-73.8696949,Robbery,2022-02-21,12PM
28069,40.6769798,-73.9209402,Gr. Larceny,2022-06-17,7PM
28070,40.6770086,-73.8126038,Fel. Assault,2022-06-09,8AM
28071,40.6770071,-73.9800166,Gr. Larceny,2022-04-22,3PM
28072,40.6761514,-73.9663058,Robbery,2022-03-28,7AM
28073,40.6761477,-73.8192176,Robbery,2022-09-19,2PM
28074,40.6760453,-73.7903248,Fel. Assault,2022-09-14,11PM
28075,40.6760380,-73.8010188,Gr. Larceny,2022-09-01,5PM
28076,40.6760799,-73.8930499,Gr. Larceny,2022-05-10,12AM
28077,40.6760799,-73.7580000,Gr. Larceny,2022-09-01,11PM
28078,40.6760900,-73.9043701,Murder,2022-09-30,8PM
28079,40.6757601,-73.8099899,Robbery,2022-08-23,6AM
28080,40.6758003,-73.8691501,Gr. Larceny,2022-01-21,1AM
28081,40.6757868,-73.9443724,Robbery,2022-08-10,3PM
28082,40.6757098,-73.9137699,Robbery,2022-09-22,6PM
28083,40.6757399,-73.7915698,Gr. Larceny,2022-06-04,4PM
28084,40.6757299,-73.9841498,Gr. Larceny,2022-03-14,5PM
28085,40.6757475,-73.9808936,Robbery,2022-09-22,10PM
28086,40.6759803,-73.8497530,Fel. Assault,2022-06-23,6PM
28087,40.6759800,-73.7534597,Fel. Assault,2022-09-21,9PM
28088,40.6759599,-73.8949274,Robbery,2022-07-25,8PM
28089,40.6760001,-73.9193143,Robbery,2022-09-06,7PM
28090,40.6759498,-73.9332200,Gr. Larceny,2022-04-01,5AM
28091,40.6759524,-73.9332260,Fel. Assault,2022-06-16,10PM
28092,40.6758801,-74.0070599,Fel. Assault,2022-09-15,1AM
28093,40.6765097,-73.8327002,Fel. Assault,2022-07-27,2PM
28094,40.6764588,-73.8645323,Robbery,2022-04-25,4PM
28095,40.6763316,-73.8921833,Burglary,2022-01-07,1PM
28096,40.6763099,-73.8746600,Robbery,2022-04-09,12PM
28097,40.6763602,-73.9100102,Burglary,2022-08-11,2PM
28098,40.6763703,-73.8912300,Robbery,2022-06-03,9PM
28099,40.6763793,-73.9718772,Gr. Larceny,2022-09-03,11AM
28100,40.6763717,-73.7413803,G.L.A.,2022-07-20,1AM
28101,40.6766197,-73.9146403,Gr. Larceny,2022-02-16,10AM
28102,40.6765600,-73.9442901,Gr. Larceny,2022-08-12,8PM
28103,40.6765655,-74.0160279,Gr. Larceny,2022-08-30,12PM
28104,40.6766700,-73.8607702,G.L.A.,2022-04-20,2PM
28105,40.6767800,-73.9008497,G.L.A.,2022-08-19,6PM
28106,40.6767102,-74.0047699,Burglary,2022-06-07,12PM
28107,40.6767099,-74.0047677,Gr. Larceny,2022-07-20,10AM
28108,40.6767397,-73.7479001,Gr. Larceny,2022-03-18,10PM
28109,40.6674600,-73.9395802,G.L.A.,2022-08-24,9AM
28110,40.6674490,-73.8535983,Gr. Larceny,2022-03-09,5PM
28111,40.6675853,-73.8525991,Gr. Larceny,2022-08-22,9AM
28112,40.6675602,-73.9777104,Gr. Larceny,2022-08-23,6PM
28113,40.6676497,-73.8736803,Rape,2022-09-14,3PM
28114,40.6673299,-73.9535203,Fel. Assault,2022-06-22,10PM
28115,40.6674258,-73.8975991,Robbery,2022-08-20,12AM
28116,40.6674093,-73.8247777,Gr. Larceny,2022-06-27,5PM
28117,40.6676158,-73.8050992,Robbery,2022-03-04,4AM
28118,40.6677201,-73.7778798,Gr. Larceny,2022-01-20,3AM
28119,40.6677201,-73.8516902,Gr. Larceny,2022-08-21,1PM
28120,40.6678079,-73.9312016,Robbery,2022-07-05,2AM
28121,40.6679350,-73.8004558,Gr. Larceny,2022-06-10,5AM
28122,40.6678697,-73.8700399,Gr. Larceny,2022-08-17,5PM
28123,40.6678659,-73.7760908,Gr. Larceny,2022-09-02,8PM
28124,40.6679099,-73.9478903,G.L.A.,2022-06-12,12PM
28125,40.6671502,-73.8994798,Gr. Larceny,2022-09-04,2AM
28126,40.6670999,-73.8122403,Gr. Larceny,2022-02-11,4PM
28127,40.6670406,-73.8564611,Robbery,2022-05-20,10AM
28128,40.6669496,-73.7618547,Gr. Larceny,2022-05-04,12PM
28129,40.6669881,-73.9312779,Robbery,2022-06-11,10PM
28130,40.6668479,-73.7450992,Gr. Larceny,2022-03-29,3PM
28131,40.6669101,-73.8573899,Gr. Larceny,2022-08-05,3PM
28132,40.6669497,-73.7971602,G.L.A.,2022-05-07,9PM
28133,40.6665862,-73.8761177,Gr. Larceny,2022-06-12,2AM
28134,40.6667103,-73.9424401,Burglary,2022-07-20,7PM
28135,40.6667648,-73.9883159,Robbery,2022-09-22,7PM
28136,40.6666902,-73.9916801,Gr. Larceny,2022-09-01,4AM
28137,40.6659840,-73.9452881,Gr. Larceny,2022-02-02,4PM
28138,40.6658903,-73.8777566,Fel. Assault,2022-05-18,1AM
28139,40.6656300,-73.9204500,Gr. Larceny,2022-05-16,8PM
28140,40.6656401,-73.9096903,Robbery,2022-09-06,4AM
28141,40.6657098,-73.9568697,Gr. Larceny,2022-09-22,1PM
28142,40.6661170,-73.9313885,Burglary,2022-03-11,4PM
28143,40.6660498,-73.9176102,Robbery,2022-06-25,7PM
28144,40.6660800,-73.7617303,Robbery,2022-04-23,2PM
28145,40.6661304,-73.8232099,Robbery,2022-06-18,7AM
28146,40.6661168,-73.8241946,G.L.A.,2022-05-31,3AM
28147,40.6661048,-73.8832897,Robbery,2022-09-06,4PM
28148,40.6661202,-73.9313800,Robbery,2022-09-05,10PM
28149,40.6661561,-73.8057370,G.L.A.,2022-08-24,9PM
28150,40.6661799,-73.9059801,Robbery,2022-09-11,6PM
28151,40.6663200,-73.8503397,G.L.A.,2022-03-04,11AM
28152,40.6662498,-73.8457179,Gr. Larceny,2022-05-18,4PM
28153,40.6662999,-73.8944399,Rape,2022-05-18,5PM
28154,40.6663716,-73.8610731,Fel. Assault,2022-06-20,4AM
28155,40.6662503,-73.9595599,G.L.A.,2022-08-08,6PM
28156,40.6662503,-73.8620503,Fel. Assault,2022-02-08,8PM
28157,40.6652800,-73.7395397,Fel. Assault,2022-06-10,11AM
28158,40.6647000,-73.7585297,Fel. Assault,2022-01-31,1PM
28159,40.6648502,-73.8802101,Gr. Larceny,2022-08-29,11AM
28160,40.6649199,-73.9933001,G.L.A.,2022-05-17,7PM
28161,40.6649099,-73.8930499,Robbery,2022-02-10,5PM
28162,40.6650080,-73.8705158,G.L.A.,2022-05-23,11AM
28163,40.6650601,-73.7484902,Gr. Larceny,2022-08-14,12PM
28164,40.6650802,-73.9286998,Burglary,2022-01-20,9PM
28165,40.6650391,-73.9274491,Robbery,2022-09-23,6PM
28166,40.6620122,-73.8683578,G.L.A.,2022-03-29,2PM
28167,40.6621777,-73.9789007,Robbery,2022-05-11,12PM
28168,40.6623687,-73.9268577,G.L.A.,2022-07-07,6PM
28169,40.6622729,-73.9107692,Gr. Larceny,2022-07-19,7PM
28170,40.6622689,-73.7289690,Gr. Larceny,2022-09-21,5AM
28171,40.6621835,-73.9963439,Burglary,2022-03-19,8AM
28172,40.6622002,-73.8825698,Gr. Larceny,2022-05-06,4PM
28173,40.6617077,-73.7691205,G.L.A.,2022-04-26,6AM
28174,40.6616370,-73.7626440,Burglary,2022-09-08,5PM
28175,40.6615608,-73.9507017,G.L.A.,2022-09-13,7PM
28176,40.6629800,-73.7539700,Gr. Larceny,2022-03-31,12AM
28177,40.6631000,-73.8946203,Gr. Larceny,2022-09-16,6AM
28178,40.6631465,-73.9051914,Robbery,2022-05-01,7PM
28179,40.6631403,-73.9051902,Burglary,2022-06-14,7AM
28180,40.6631202,-73.9508803,Robbery,2022-09-03,7PM
28181,40.6625602,-73.9344598,Robbery,2022-08-16,11AM
28182,40.6624277,-73.9098644,Gr. Larceny,2022-09-12,11AM
28183,40.6625588,-73.9344575,Gr. Larceny,2022-09-23,8PM
28184,40.6626691,-73.9850876,Gr. Larceny,2022-04-07,9PM
28185,40.6626903,-73.7531499,Burglary,2022-05-15,11AM
28186,40.6626702,-73.9956303,Gr. Larceny,2022-08-19,7PM
28187,40.6628298,-73.9261403,G.L.A.,2022-08-06,2AM
28188,40.6641602,-73.9593400,Fel. Assault,2022-07-25,6PM
28189,40.6641897,-73.8851300,G.L.A.,2022-01-22,8PM
28190,40.6643499,-73.8968398,Gr. Larceny,2022-09-11,5PM
28191,40.6643294,-73.8776713,Fel. Assault,2022-05-16,12AM
28192,40.6644002,-73.9482202,Gr. Larceny,2022-08-07,6PM
28193,40.6644901,-73.8810302,Burglary,2022-06-17,11AM
28194,40.6645102,-73.7580100,Robbery,2022-07-26,4AM
28195,40.6645063,-73.8508745,Gr. Larceny,2022-01-15,6PM
28196,40.6637699,-73.8899197,Gr. Larceny,2022-06-11,2AM
28197,40.6637203,-73.9538502,Fel. Assault,2022-08-31,6PM
28198,40.6637153,-73.9538479,Gr. Larceny,2022-08-27,12PM
28199,40.6638290,-73.9004107,Gr. Larceny,2022-05-19,4AM
28200,40.6639719,-73.8882160,Robbery,2022-09-29,2PM
28201,40.6640231,-73.7706419,Fel. Assault,2022-02-22,8PM
28202,40.6638698,-73.9216603,G.L.A.,2022-09-24,5AM
28203,40.6638787,-73.8671470,Fel. Assault,2022-08-27,3PM
28204,40.6632797,-73.9609299,Burglary,2022-08-04,7PM
28205,40.6633897,-73.8926502,G.L.A.,2022-06-22,7PM
28206,40.6636398,-73.8889702,Burglary,2022-01-14,4PM
28207,40.6636438,-73.8889623,Gr. Larceny,2022-09-05,6AM
28208,40.6635299,-73.9572003,G.L.A.,2022-03-17,5PM
28209,40.6635701,-73.8694498,Gr. Larceny,2022-06-05,6PM
28210,40.6696902,-73.7564202,Fel. Assault,2022-06-19,4AM
28211,40.6697746,-73.9582798,Gr. Larceny,2022-09-08,1AM
28212,40.6697678,-73.9857999,Gr. Larceny,2022-06-12,6PM
28213,40.6699900,-73.9088997,Robbery,2022-09-09,9AM
28214,40.6698002,-73.9532702,Robbery,2022-05-20,10AM
28215,40.6698103,-73.8815399,Robbery,2022-08-18,1PM
28216,40.6698699,-73.9477099,Gr. Larceny,2022-06-25,9PM
28217,40.6698714,-73.9477077,G.L.A.,2022-07-22,11PM
28218,40.6698599,-73.9504800,Robbery,2022-09-10,3AM
28219,40.6698398,-73.9098197,Gr. Larceny,2022-09-06,3PM
28220,40.6693532,-73.9762054,G.L.A.,2022-09-18,3PM
28221,40.6693249,-73.7672000,Burglary,2022-09-22,9AM
28222,40.6693201,-73.7672000,Gr. Larceny,2022-06-16,6PM
28223,40.6694075,-73.7962948,G.L.A.,2022-08-18,10PM
28224,40.6695128,-73.7690300,Fel. Assault,2022-06-18,12AM
28225,40.6695640,-73.9959018,Gr. Larceny,2022-09-06,8PM
28226,40.6696399,-73.7794000,Fel. Assault,2022-07-14,8PM
28227,40.6695997,-73.9282800,Rape,2022-06-15,11AM
28228,40.6704437,-73.7980826,G.L.A.,2022-06-06,10PM
28229,40.6705398,-73.9051299,Robbery,2022-07-29,10PM
28230,40.6706519,-73.8428929,Gr. Larceny,2022-06-10,10AM
28231,40.6705901,-73.7650897,G.L.A.,2022-04-24,2AM
28232,40.6705881,-73.9309507,Robbery,2022-08-08,6AM
28233,40.6702099,-73.8983499,Robbery,2022-01-19,11PM
28234,40.6702273,-73.9070872,Robbery,2022-09-09,2PM
28235,40.6703400,-73.8562801,Gr. Larceny,2022-09-29,5AM
28236,40.6701846,-73.9532383,Gr. Larceny,2022-05-10,8PM
28237,40.6700656,-73.8905605,Gr. Larceny,2022-02-26,9PM
28238,40.6700201,-73.9723199,G.L.A.,2022-05-17,9PM
28239,40.6699984,-73.9198687,Gr. Larceny,2022-07-11,3PM
28240,40.6699917,-73.9088977,Robbery,2022-07-15,4PM
28241,40.6701200,-73.9079898,Robbery,2022-06-22,12AM
28242,40.6701350,-73.7463287,Gr. Larceny,2022-02-07,8PM
28243,40.6685278,-73.8682563,Gr. Larceny,2022-06-26,10AM
28244,40.6685597,-73.9219802,Gr. Larceny,2022-08-25,4PM
28245,40.6685365,-73.9007692,Gr. Larceny,2022-07-03,6PM
28246,40.6685060,-73.9901641,Robbery,2022-04-20,10AM
28247,40.6685201,-73.8901799,Gr. Larceny,2022-05-15,11AM
28248,40.6684372,-73.7473851,Fel. Assault,2022-03-14,7PM
28249,40.6680646,-73.9506472,Robbery,2022-08-31,8AM
28250,40.6681198,-73.7292997,Gr. Larceny,2022-08-01,9PM
28251,40.6683203,-73.8587203,Robbery,2022-10-01,2PM
28252,40.6682519,-73.8919996,G.L.A.,2022-02-28,12AM
28253,40.6681434,-73.8819602,Gr. Larceny,2022-02-01,12PM
28254,40.6681484,-73.7644497,G.L.A.,2022-07-31,10AM
28255,40.6692649,-73.7843633,Fel. Assault,2022-06-14,1PM
28256,40.6692698,-73.8520597,Fel. Assault,2022-03-14,3AM
28257,40.6692202,-73.8655599,Fel. Assault,2022-01-27,12AM
28258,40.6691303,-73.9057200,Fel. Assault,2022-09-05,6AM
28259,40.6691102,-73.9533298,Burglary,2022-04-09,12PM
28260,40.6690599,-73.7778597,G.L.A.,2022-05-22,3PM
28261,40.6690388,-73.9930197,Robbery,2022-08-17,2PM
28262,40.6687300,-73.8214302,G.L.A.,2022-06-08,1PM
28263,40.6687199,-73.9173098,G.L.A.,2022-07-08,3PM
28264,40.6687300,-73.8558403,Gr. Larceny,2022-09-05,10PM
28265,40.6687099,-73.9085799,Robbery,2022-06-19,7AM
28266,40.6686502,-73.8893002,Gr. Larceny,2022-02-01,10AM
28267,40.6689700,-73.9505598,Gr. Larceny,2022-07-15,2AM
28268,40.6689011,-73.7698666,Gr. Larceny,2022-07-20,4PM
28269,40.6723326,-73.9017572,G.L.A.,2022-04-23,6AM
28270,40.6723402,-73.8838901,Robbery,2022-09-26,12AM
28271,40.6722303,-73.9610197,Robbery,2022-10-01,11PM
28272,40.6722303,-73.8054000,Burglary,2022-08-19,4PM
28273,40.6721209,-73.7461073,Fel. Assault,2022-06-27,9PM
28274,40.6721002,-73.9113097,Burglary,2022-05-09,6PM
28275,40.6722202,-73.9447099,Gr. Larceny,2022-09-22,5AM
28276,40.6722286,-73.9610210,Gr. Larceny,2022-06-02,6AM
28277,40.6726380,-73.8727990,Robbery,2022-07-06,5PM
28278,40.6725300,-73.7983800,Gr. Larceny,2022-07-09,12AM
28279,40.6725300,-73.7711797,Fel. Assault,2022-05-11,1PM
28280,40.6726602,-73.9363317,Gr. Larceny,2022-04-02,8PM
